caller,file_path,github_url
pytorch_inference,WZMIAOMIAO_deep-learning-for-image-processing/deep-learning-for-image-processing/deploying_service/deploying_pytorch/convert_openvino/convert_yolov5/compare_fps.py,github.com/wzmiaomiao/deep-learning-for-image-processing
create_model,WZMIAOMIAO_deep-learning-for-image-processing/deep-learning-for-image-processing/pytorch_object_detection/faster_rcnn/change_backbone_without_fpn.py,github.com/wzmiaomiao/deep-learning-for-image-processing
VGG16UNet.__init__,WZMIAOMIAO_deep-learning-for-image-processing/deep-learning-for-image-processing/pytorch_segmentation/unet/src/vgg_unet.py,github.com/wzmiaomiao/deep-learning-for-image-processing
UNet2D.build,wzzheng_TPVFormer/TPVFormer/kitti_ssc/kitti_ssc/models/unet2d.py,github.com/wzzheng/tpvformer
InceptionV3.__init__,xichenpan_ARLDM/ARLDM/models/inception.py,github.com/xichenpan/arldm
fid_inception_v3,xichenpan_ARLDM/ARLDM/models/inception.py,github.com/xichenpan/arldm
,XinRanZh_ProjectAim-ApexLegends/ProjectAim-ApexLegends/utils/flask_rest_api/restapi.py,github.com/xinranzh/projectaim-apexlegends
,XinzeLee_PolygonObjectDetection/PolygonObjectDetection/polygon-yolov5/utils/flask_rest_api/restapi.py,github.com/xinzelee/polygonobjectdetection
VGGFeatureExtractor.__init__,XPixelGroup_RankSRGAN/RankSRGAN/codes/models/archs/discriminator_vgg_arch.py,github.com/xpixelgroup/ranksrgan
BASNet.__init__,xuebinqin_BASNet/BASNet/model/BASNet.py,github.com/xuebinqin/basnet
hmr,xuxy09_Texformer/Texformer/RSC_net/hmr.py,github.com/xuxy09/texformer
ImageModel.__init__,YeexiaoZheng_Multimodal-Sentiment-Analysis/Multimodal-Sentiment-Analysis/Models/NaiveCatModel.py,github.com/yeexiaozheng/multimodal-sentiment-analysis
ImageModel.__init__,YeexiaoZheng_Multimodal-Sentiment-Analysis/Multimodal-Sentiment-Analysis/Models/CMACModel.py,github.com/yeexiaozheng/multimodal-sentiment-analysis
ImageModel.__init__,YeexiaoZheng_Multimodal-Sentiment-Analysis/Multimodal-Sentiment-Analysis/Models/HSTECModel.py,github.com/yeexiaozheng/multimodal-sentiment-analysis
ImageModel.__init__,YeexiaoZheng_Multimodal-Sentiment-Analysis/Multimodal-Sentiment-Analysis/Models/NaiveCombineModel.py,github.com/yeexiaozheng/multimodal-sentiment-analysis
ImageModel.__init__,YeexiaoZheng_Multimodal-Sentiment-Analysis/Multimodal-Sentiment-Analysis/Models/OTEModel.py,github.com/yeexiaozheng/multimodal-sentiment-analysis
get_model,Yejin0111_ADD-GCN/ADD-GCN/models/__init__.py,github.com/yejin0111/add-gcn
encoder.__init__,ygjwd12345_TransDepth/TransDepth/pytorch/bts.py,github.com/ygjwd12345/transdepth
encoder.__init__,ygjwd12345_TransDepth/TransDepth/surface_normal/bts.py,github.com/ygjwd12345/transdepth
,ygtxr1997_CelebBasis/CelebBasis/evaluation/face_align/PIPNet/lib/train.py,github.com/ygtxr1997/celebbasis
,ygtxr1997_CelebBasis/CelebBasis/evaluation/face_align/PIPNet/lib/demo_video.py,github.com/ygtxr1997/celebbasis
,ygtxr1997_CelebBasis/CelebBasis/evaluation/face_align/PIPNet/lib/train_gssl.py,github.com/ygtxr1997/celebbasis
get_lmk_model,ygtxr1997_CelebBasis/CelebBasis/evaluation/face_align/PIPNet/lib/tools.py,github.com/ygtxr1997/celebbasis
get_lmk_model,ygtxr1997_CelebBasis/CelebBasis/evaluation/face_align/PIPNet/lib/demo.py,github.com/ygtxr1997/celebbasis
resnet.__init__,yhjo09_ciplab-NTIRE-2020/ciplab-NTIRE-2020/LPIPS/models/pretrained_networks.py,github.com/yhjo09/ciplab-ntire-2020
alexnet.__init__,yhjo09_ciplab-NTIRE-2020/ciplab-NTIRE-2020/LPIPS/models/pretrained_networks.py,github.com/yhjo09/ciplab-ntire-2020
squeezenet.__init__,yhjo09_ciplab-NTIRE-2020/ciplab-NTIRE-2020/LPIPS/models/pretrained_networks.py,github.com/yhjo09/ciplab-ntire-2020
vgg16.__init__,yhjo09_ciplab-NTIRE-2020/ciplab-NTIRE-2020/LPIPS/models/pretrained_networks.py,github.com/yhjo09/ciplab-ntire-2020
resnet.__init__,yiranran_Unpaired-Portrait-Drawing/Unpaired-Portrait-Drawing/models/pretrained_networks.py,github.com/yiranran/unpaired-portrait-drawing
alexnet.__init__,yiranran_Unpaired-Portrait-Drawing/Unpaired-Portrait-Drawing/models/pretrained_networks.py,github.com/yiranran/unpaired-portrait-drawing
squeezenet.__init__,yiranran_Unpaired-Portrait-Drawing/Unpaired-Portrait-Drawing/models/pretrained_networks.py,github.com/yiranran/unpaired-portrait-drawing
vgg16.__init__,yiranran_Unpaired-Portrait-Drawing/Unpaired-Portrait-Drawing/models/pretrained_networks.py,github.com/yiranran/unpaired-portrait-drawing
GeneratorLoss_adv.__init__,yiyang7_Super_Resolution_with_CNNs_and_GANs/Super_Resolution_with_CNNs_and_GANs/loss.py,github.com/yiyang7/super_resolution_with_cnns_and_gans
GeneratorLoss_ssim.__init__,yiyang7_Super_Resolution_with_CNNs_and_GANs/Super_Resolution_with_CNNs_and_GANs/loss.py,github.com/yiyang7/super_resolution_with_cnns_and_gans
GeneratorLoss.__init__,yiyang7_Super_Resolution_with_CNNs_and_GANs/Super_Resolution_with_CNNs_and_GANs/loss.py,github.com/yiyang7/super_resolution_with_cnns_and_gans
GeneratorLoss_notv.__init__,yiyang7_Super_Resolution_with_CNNs_and_GANs/Super_Resolution_with_CNNs_and_GANs/loss.py,github.com/yiyang7/super_resolution_with_cnns_and_gans
VggExtractor.__init__,yu45020_Text_Segmentation_Image_Inpainting/Text_Segmentation_Image_Inpainting/loss.py,github.com/yu45020/text_segmentation_image_inpainting
ResNetExtractor.__init__,yu45020_Text_Segmentation_Image_Inpainting/Text_Segmentation_Image_Inpainting/loss.py,github.com/yu45020/text_segmentation_image_inpainting
ResNet.__init__,YudeWang_deeplabv3plus-pytorch/deeplabv3plus-pytorch/lib/net/resnet.py,github.com/yudewang/deeplabv3plus-pytorch
AttentiveCNN.__init__,yufengm_Adaptive/Adaptive/adaptive.py,github.com/yufengm/adaptive
VggEncoder.__init__,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D.py,github.com/yuliangguo/pytorch_generalized_3d_lane_detection
Net.load_pretrained_vgg,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D.py,github.com/yuliangguo/pytorch_generalized_3d_lane_detection
VggEncoder.__init__,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D_ext.py,github.com/yuliangguo/pytorch_generalized_3d_lane_detection
Net.load_pretrained_vgg,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D_ext.py,github.com/yuliangguo/pytorch_generalized_3d_lane_detection
process_image,YuliangXiu_ICON/ICON/lib/pymaf/utils/imutils.py,github.com/yuliangxiu/icon
HybrIKBaseSMPLCam.__init__,YuliangXiu_ICON/ICON/lib/hybrik/models/simple3dpose.py,github.com/yuliangxiu/icon
ResNet_Backbone.__init__,YuliangXiu_ICON/ICON/lib/pymaf/models/hmr.py,github.com/yuliangxiu/icon
hmr,YuliangXiu_ICON/ICON/lib/pymaf/models/hmr.py,github.com/yuliangxiu/icon
Vgg19.__init__,YuliangXiu_ICON/ICON/lib/net/net_util.py,github.com/yuliangxiu/icon
InceptionV3.__init__,YunpengZhai_MEB-Net/MEB-Net/mebnet/models/inceptionv3.py,github.com/yunpengzhai/meb-net
DenseNet.__init__,YunpengZhai_MEB-Net/MEB-Net/mebnet/models/densenet.py,github.com/yunpengzhai/meb-net
ResNetProgressiveBackboneEncoder.__init__,yuval-alaluf_stylegan3-editing/stylegan3-editing/inversion/models/encoders/restyle_e4e_encoders.py,github.com/yuval-alaluf/stylegan3-editing
ResNetBackboneEncoder.__init__,yuval-alaluf_stylegan3-editing/stylegan3-editing/inversion/models/encoders/restyle_psp_encoders.py,github.com/yuval-alaluf/stylegan3-editing
InceptionV3.__init__,yuvalkirstain_PickScore/PickScore/trainer/utils/FID/inception.py,github.com/yuvalkirstain/pickscore
RTFNet.__init__,yuxiangsun_RTFNet/RTFNet/model/RTFNet.py,github.com/yuxiangsun/rtfnet
,z1069614715_objectdetection_script/objectdetection_script/yolo-improve/yolov5-AUX/utils/flask_rest_api/restapi.py,github.com/z1069614715/objectdetection_script
smart_hub_load,z1069614715_objectdetection_script/objectdetection_script/yolo-improve/yolov5-AUX/utils/torch_utils.py,github.com/z1069614715/objectdetection_script
VGGFeatureExtractor.__init__,Zheng222_DMFN/DMFN/models/architecture.py,github.com/zheng222/dmfn
ResNet.__init__,ZhengyiLuo_MEVA/MEVA/meva/khrylib/models/resnet.py,github.com/zhengyiluo/meva
hmr,ZhengyiLuo_MEVA/MEVA/meva/lib/spin.py,github.com/zhengyiluo/meva
ResNet.__init__,ZhengyiLuo_UniversalHumanoidControl/UniversalHumanoidControl/uhc/khrylib/models/resnet.py,github.com/zhengyiluo/universalhumanoidcontrol
get_image_extractor,zhihou7_BatchFormer/BatchFormer/czsl/models/image_extractor.py,github.com/zhihou7/batchformer
ResNet.__init__,zhihou7_BatchFormer/BatchFormer/domain_generalization/swad/domainbed/networks.py,github.com/zhihou7/batchformer
ResNet.__init__,zhiyuanyou_SAFECount/SAFECount/models/utils.py,github.com/zhiyuanyou/safecount
MAED._init_encoder,ziniuwan_maed/maed/lib/models/maed.py,github.com/ziniuwan/maed
MnasMulti.__init__,zju3dv_NeuralRecon/NeuralRecon/models/backbone.py,github.com/zju3dv/neuralrecon
DinkNet34_less_pool.__init__,zlckanata_DeepGlobe-Road-Extraction-Challenge/DeepGlobe-Road-Extraction-Challenge/networks/dinknet.py,github.com/zlckanata/deepglobe-road-extraction-challenge
DinkNet34.__init__,zlckanata_DeepGlobe-Road-Extraction-Challenge/DeepGlobe-Road-Extraction-Challenge/networks/dinknet.py,github.com/zlckanata/deepglobe-road-extraction-challenge
LinkNet34.__init__,zlckanata_DeepGlobe-Road-Extraction-Challenge/DeepGlobe-Road-Extraction-Challenge/networks/dinknet.py,github.com/zlckanata/deepglobe-road-extraction-challenge
Dunet.__init__,zlckanata_DeepGlobe-Road-Extraction-Challenge/DeepGlobe-Road-Extraction-Challenge/networks/dunet.py,github.com/zlckanata/deepglobe-road-extraction-challenge
DinkNet50.__init__,zlckanata_DeepGlobe-Road-Extraction-Challenge/DeepGlobe-Road-Extraction-Challenge/networks/dinknet.py,github.com/zlckanata/deepglobe-road-extraction-challenge
DinkNet101.__init__,zlckanata_DeepGlobe-Road-Extraction-Challenge/DeepGlobe-Road-Extraction-Challenge/networks/dinknet.py,github.com/zlckanata/deepglobe-road-extraction-challenge
resnet.__init__,ZPdesu_Barbershop/Barbershop/losses/masked_lpips/pretrained_networks.py,github.com/zpdesu/barbershop
resnet.__init__,ZPdesu_Barbershop/Barbershop/losses/lpips/pretrained_networks.py,github.com/zpdesu/barbershop
VGG16_Activations.__init__,ZPdesu_Barbershop/Barbershop/losses/style/vgg_activations.py,github.com/zpdesu/barbershop
VGG19_Activations.__init__,ZPdesu_Barbershop/Barbershop/losses/style/vgg_activations.py,github.com/zpdesu/barbershop
alexnet.__init__,ZPdesu_Barbershop/Barbershop/losses/lpips/pretrained_networks.py,github.com/zpdesu/barbershop
alexnet.__init__,ZPdesu_Barbershop/Barbershop/losses/masked_lpips/pretrained_networks.py,github.com/zpdesu/barbershop
squeezenet.__init__,ZPdesu_Barbershop/Barbershop/losses/lpips/pretrained_networks.py,github.com/zpdesu/barbershop
squeezenet.__init__,ZPdesu_Barbershop/Barbershop/losses/masked_lpips/pretrained_networks.py,github.com/zpdesu/barbershop
vgg16.__init__,ZPdesu_Barbershop/Barbershop/losses/lpips/pretrained_networks.py,github.com/zpdesu/barbershop
vgg16.__init__,ZPdesu_Barbershop/Barbershop/losses/masked_lpips/pretrained_networks.py,github.com/zpdesu/barbershop
VGG19.__init__,ZPdesu_Barbershop/Barbershop/losses/vgg_loss.py,github.com/zpdesu/barbershop
AlbuNet.__init__;UNetResNet.__init__,neptune-ai_open-solution-mapping-challenge/open-solution-mapping-challenge/src/unet_models.py,github.com/neptune-ai/open-solution-mapping-challenge
AlbuNet.__init__;LinkNet34.__init__,ternaus_robot-surgery-segmentation/robot-surgery-segmentation/models.py,github.com/ternaus/robot-surgery-segmentation
resnet34_224.__init__;resnet34_224_meta.__init__,csjliang_PPR10K/PPR10K/code_3DLUT/models_x.py,github.com/csjliang/ppr10k
DinkNet34_less_pool.__init__;DinkNet34.__init__;LinkNet34.__init__,zlckanata_DeepGlobe-Road-Extraction-Challenge/DeepGlobe-Road-Extraction-Challenge/networks/dinknet.py,github.com/zlckanata/deepglobe-road-extraction-challenge
VggEncoder.__init__;Net.load_pretrained_vgg,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D.py,github.com/yuliangguo/pytorch_generalized_3d_lane_detection
VggEncoder.__init__;Net.load_pretrained_vgg,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D_ext.py,github.com/yuliangguo/pytorch_generalized_3d_lane_detection
VGG16Slim.__init__;VGG16.__init__;VGG16Pruned.__init__,pliang279_MultiBench/MultiBench/unimodals/common_models.py,github.com/pliang279/multibench
PixelEmbedModelResNet18.__init__;PixelEmbedModelResNet18Shallow.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet18.__init__;PixelEmbedModelResNet18Shallow.__init__;PixelEmbedRes18MultiGridOut16Xto4X.__init__;PixEmbedResTiny.__init__;PixelEmbedRes18_out32Xto4X.__init__;PixelEmbedModelResNet18_outputSizeSmaller4x.__init__;PixelEmbedRes18_out16Xto4X.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,github.com/aimerykong/predictive-filter-flow
PixelEmbedModelResNet18.__init__;PixelEmbedModelResNet18Shallow.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
MyresNet18.__init__;MultiscaleresNet18.__init__,JinghuiZhou_awesome_face_antispoofing/awesome_face_antispoofing/models/BasicModule.py,github.com/jinghuizhou/awesome_face_antispoofing
GeneratorLoss_notv.__init__;GeneratorLoss_adv.__init__;GeneratorLoss_ssim.__init__;GeneratorLoss.__init__,yiyang7_Super_Resolution_with_CNNs_and_GANs/Super_Resolution_with_CNNs_and_GANs/loss.py,github.com/yiyang7/super_resolution_with_cnns_and_gans
ImageEncoder.__init__,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/mm-imdb/utils_mmimdb.py,github.com/salesforce/coderl
ResNetC3FeatureExtractor.__init__;ImageNetResNetFeature.__init__,jayleicn_TVRetrieval/TVRetrieval/utils/video_feature/extract_image_features.py,github.com/jayleicn/tvretrieval
ImageEncoder.__init__,declare-lab_conv-emotion/conv-emotion/emotion-cause-extraction/RoBERTa Baseline/simpletransformers/classification/classification_utils.py,github.com/declare-lab/conv-emotion
ImageEncoder.__init__,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/mm-imdb/utils_mmimdb.py,github.com/cuongnn218/zalo_ltr_2021
COWCFRCNNTrainer.train;COWCFRCNNTrainer.test,Jakaria08_EESRGAN/EESRGAN/trainer/FRCNN_trainer.py,github.com/jakaria08/eesrgan
ft_net.__init__;PCB.__init__;ft_net_middle.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/EvaluatingYourOwnMethod/model.py,github.com/wanggrun/sysu-30k
_load_resnet;_load_resnet_imagenet,rowanz_r2c/r2c/utils/detector.py,github.com/rowanz/r2c
ResNet_Backbone.__init__;hmr,YuliangXiu_ICON/ICON/lib/pymaf/models/hmr.py,github.com/yuliangxiu/icon
_load_resnet;_load_resnet_imagenet,Wangt-CN_VC-R-CNN/VC-R-CNN/downstream/r2c_vc/utils/detector.py,github.com/wangt-cn/vc-r-cnn
EncoderCNN.get_v1;EncoderCNN.get_v3;EncoderCNN.get_v2,rozumden_DeFMO/DeFMO/models/encoder.py,github.com/rozumden/defmo
ft_net.__init__;PCB.__init__;ft_net_middle.__init__,wanggrun_SYSU-30k/SYSU-30k/GraphReID/UnaryTerm_Only/model.py,github.com/wanggrun/sysu-30k
Resnet50.__init__;Resnet101.__init__,autonomousvision_occupancy_networks/occupancy_networks/im2mesh/encoder/conv.py,github.com/autonomousvision/occupancy_networks
ResNet_Backbone.__init__;hmr,HongwenZhang_PyMAF-X/PyMAF-X/models/hmr.py,github.com/hongwenzhang/pymaf-x
PixelEmbedModel.__init__;PixelEmbedModelResNet50.__init__;PEM.__init__,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,github.com/aimerykong/predictive-filter-flow
ft_net.__init__;PCB.__init__;ft_net_middle.__init__,wanggrun_SYSU-30k/SYSU-30k/Using_SYSU30k_Test_Set/model.py,github.com/wanggrun/sysu-30k
Resnet.__init__;BFE.__init__;IDE.__init__,daizuozhuo_batch-dropblock-network/batch-dropblock-network/models/networks.py,github.com/daizuozhuo/batch-dropblock-network
create_effnetb2_model,avinashkranjan_Amazing-Python-Scripts/Amazing-Python-Scripts/Food Detector/model.py,github.com/avinashkranjan/amazing-python-scripts
fid_inception_v3;InceptionV3.__init__,xichenpan_ARLDM/ARLDM/models/inception.py,github.com/xichenpan/arldm
fid_inception_v3;InceptionV3.__init__,geekyutao_Inpaint-Anything/Inpaint-Anything/lama/saicinpainting/evaluation/losses/fid/inception.py,github.com/geekyutao/inpaint-anything
fid_inception_v3;InceptionV3.__init__,cassiePython_cddfm3d/cddfm3d/stylegan2/inception.py,github.com/cassiepython/cddfm3d
fid_inception_v3;InceptionV3.__init__,cientgu_GIQA/GIQA/inception.py,github.com/cientgu/giqa
fid_inception_v3;InceptionV3.__init__,geekyutao_Inpaint-Anything/Inpaint-Anything/lama/bin/saicinpainting/evaluation/losses/fid/inception.py,github.com/geekyutao/inpaint-anything
fid_inception_v3;InceptionV3.__init__,Lotayou_Face-Renovation/Face-Renovation/metrics_package/inception.py,github.com/lotayou/face-renovation
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,thu-ml_controlvideo/controlvideo/annotator/midas/midas/blocks.py,github.com/thu-ml/controlvideo
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,ShihaoZhaoZSH_Uni-ControlNet/Uni-ControlNet/annotator/midas/midas/blocks.py,github.com/shihaozhaozsh/uni-controlnet
convert_bart_checkpoint;load_xsum_checkpoint,songhaoyu_BoB/BoB/xlibs/convert_bart_original_pytorch_checkpoint_to_pytorch.py,github.com/songhaoyu/bob
HubertSoft.__init__,fishaudio_fish-diffusion/fish-diffusion/fish_diffusion/modules/feature_extractors/hubert_soft.py,github.com/fishaudio/fish-diffusion
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,ashawkey_stable-dreamfusion/stable-dreamfusion/dpt.py,github.com/ashawkey/stable-dreamfusion
COCOStuffSegmenter.__init__,Lipurple_Grounded-Diffusion/Grounded-Diffusion/src/taming-transformers/scripts/extract_segmentation.py,github.com/lipurple/grounded-diffusion
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,isl-org_MiDaS/MiDaS/midas/blocks.py,github.com/isl-org/midas
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,salesforce_UniControl/UniControl/ldm/modules/midas/midas/blocks.py,github.com/salesforce/unicontrol
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,Anything-of-anything_Anything-3D/Anything-3D/AnyObject3D/src/3DFuse/ldm/modules/midas/midas/blocks.py,github.com/anything-of-anything/anything-3d
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,thygate_stable-diffusion-webui-depthmap-script/stable-diffusion-webui-depthmap-script/dmidas/blocks.py,github.com/thygate/stable-diffusion-webui-depthmap-script
_make_pretrained_resnext101_wsl;_make_pretrained_efficientnet_lite3,sail-sg_EditAnything/EditAnything/ldm/modules/midas/midas/blocks.py,github.com/sail-sg/editanything
get_model,openaudiosearch_openaudiosearch/openaudiosearch/oas_worker/app/jobs/asr/voice.py,github.com/openaudiosearch/openaudiosearch
